BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3338,30,,D4,"8340 AUSTIN STREET, 5G",,11415,,,,,,1956,2,D4,397000,2026-01-30
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4414,1319,,R4,"31-32 UNION STREET, 4C",4C,11354,1,,1,,,2007,2,R4,720000,2026-01-30
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,4958,1244,,R4,"134-16 35TH AVE, 8G",8G,11354,1,,1,,,1950,2,R4,0,2026-01-30
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5005,1259,,R4,"148-09 NORTHERN BOULEVARD, 5B",5B,11354,1,,1,,,1924,2,R4,835000,2026-01-30
4,FLUSHING-NORTH,43 CONDO OFFICE BUILDINGS,4,5019,1008,,RB,"136-31 41 AVENUE, 2B",2B,11355,,1,1,,,2002,4,RB,1225998,2026-01-30
4,FLUSHING-NORTH,03 THREE FAMILY DWELLINGS,1,5025,138,,C0,144-74 ROOSEVELT AVENUE,,11354,3,0,3,3070,3220,1970,1,C0,0,2026-01-30
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5076,1031,,R4,"131-11 FOWLER AVENUE, 3M",3M,11355,1,,1,,,2017,2,R4,735000,2026-01-30
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5280,92,,A9,35-80 161 STREET,,11358,1,0,1,2019,1306,1920,1,A9,968000,2026-01-30
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,6731,39,,A5,59-08 154TH PLACE,,11355,1,0,1,2700,1224,1965,1,A5,0,2026-01-30
4,HILLCREST,01 ONE FAMILY DWELLINGS,1,7026,54,,A2,81-29 165 ST,,11432,1,0,1,4100,1196,1960,1,A2,0,2026-01-30
4,BAYSIDE,09 COOPS - WALKUP APARTMENTS,2,7347,20,,C6,"215-19 48 AVENUE, 3C",,11361,,,,,,1950,2,C6,355000,2026-01-30
4,OAKLAND GARDENS,09 COOPS - WALKUP APARTMENTS,2,7842,33,,C6,"224-44 KINGSBURY AVENUE, B",,11364,,,,,,1950,2,C6,310000,2026-01-30
4,DOUGLASTON,01 ONE FAMILY DWELLINGS,1,8059,48,,A3,233-12 BAY STREET,,11363,1,0,1,7780,3986,2021,1,A3,2800000,2026-01-30
4,GLEN OAKS,09 COOPS - WALKUP APARTMENTS,2,8441,1,,C6,"73-26 260TH STREET, B",,11004,,,,,,1948,2,C6,340000,2026-01-30
4,GLEN OAKS,01 ONE FAMILY DWELLINGS,1,8546,37,,A0,76-53 268 STREET,,11040,1,0,1,4900,1699,1942,1,A0,999000,2026-01-30
4,WOODHAVEN,07 RENTALS - WALKUP APARTMENTS,2A,8920,38,,C3,88-21 85TH STREET,,11421,4,0,4,2674,3604,1931,2,C3,978000,2026-01-30
4,RICHMOND HILL,22 STORE BUILDINGS,4,9513,27,,K1,108-19 LIBERTY AVENUE,,11419,0,1,1,1813,1700,1931,4,K1,300000,2026-01-30
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9593,5,,A1,105-08 134TH STREET,,11419,1,0,1,3000,1264,1920,1,A1,725000,2026-01-30
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9674,36,,S2,144-31 JAMAICA AVENUE,,11435,2,1,3,2000,2400,1931,1,S2,0,2026-01-30
4,BRIARWOOD,01 ONE FAMILY DWELLINGS,1,9710,77,,A9,139-61 86TH AVE,,11435,1,0,1,1800,1020,1910,1,A9,720000,2026-01-30
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9833,30,,B2,175-46 88 AVENUE,,11432,2,0,2,4000,2808,1920,1,B2,1735000,2026-01-30
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10856,39,,A1,208-17 100 AVENUE,,11429,1,0,1,4000,1760,1925,1,A1,845000,2026-01-30
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11268,110,,A5,114-66 225TH STREET,,11411,1,0,1,1800,1080,1950,1,A5,739000,2026-01-30
4,HOWARD BEACH,09 COOPS - WALKUP APARTMENTS,2,11421,13,,C6,"91-49 153RD AVENUE, 6H",,11693,,,,,,1957,2,C6,220000,2026-01-30
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11793,65,,A1,133-02 134TH STREET,,11420,1,0,1,3348,1298,1930,1,A1,315000,2026-01-30
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12020,20,,A1,117-28 146TH STREET,,11436,1,0,1,2400,1600,1930,1,A1,730000,2026-01-30
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12221,35,,B3,153-23 123 AVENUE,,11434,2,0,2,4000,2349,1940,1,B3,1180000,2026-01-30
4,ST. ALBANS,02 TWO FAMILY DWELLINGS,1,12448,4,,B3,118-41 RIVERTON STREET,,11412,2,0,2,5000,2700,1945,1,B3,0,2026-01-30
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,12590,54,,B3,140-22 173RD STREET,,11434,2,0,2,2435,983,1930,1,B3,952000,2026-01-30
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,12630,48,,A2,118-43 201ST STREET,,11412,1,0,1,3900,1248,1950,1,A2,10,2026-01-30
4,ST. ALBANS,02 TWO FAMILY DWELLINGS,1,12652,23,,B3,119-32 197TH STREET,,11412,2,0,2,4000,1391,1950,1,B3,555000,2026-01-30
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12668,4,,A1,121-33 GRAYSON STREET,,11413,1,0,1,2500,1344,1915,1,A1,630000,2026-01-30
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12675,16,,A1,120-20 194 STREET,,11412,1,0,1,2500,1568,1920,1,A1,800000,2026-01-30
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,12770,181,,A2,233-18 118 AVENUE,,11411,1,0,1,4000,1245,1945,1,A2,895000,2026-01-30
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,12893,113,,A2,130-29 217 STREET,,11413,1,0,1,4000,1043,1945,1,A2,0,2026-01-30
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13467,67,,A2,145-80 220 ST,,11413,1,0,1,2610,600,1920,1,A2,0,2026-01-30
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13501,89,,B3,144-11 230TH PLACE,,11413,2,0,2,4240,3000,1920,1,B3,720000,2026-01-30
4,ROSEDALE,03 THREE FAMILY DWELLINGS,1,13660,16,,C0,254-16 CRAFT AVENUE,,11422,3,0,3,3143,3384,1960,1,C0,1329700,2026-01-30
4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,1,14145,83,,B1,155-18 102 STREET,,11414,2,0,2,4956,3120,1960,1,B1,0,2026-01-30
4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,1,14175,29,,B2,95-19 160TH AVENUE,,11414,2,0,2,4000,2286,1960,1,B2,950000,2026-01-30
4,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS,1,15662,30,,A1,2253 NAMEOKE AVENUE,,11691,1,0,1,4829,1990,1930,1,A1,0,2026-01-30
4,BREEZY POINT,01 ONE FAMILY DWELLINGS,1D,16340,50,,A8,"240 ROXBURY AVENUE, 2519",,11697,,,,,,1938,1,A8,0,2026-01-30
4,ELMHURST,03 THREE FAMILY DWELLINGS,1,2447,5,,C0,47-11 72 STREET,,11377,3,0,3,2943,3855,2007,1,C0,0,2026-01-31
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5294,1077,,R4,"36-20 168TH STREET, 6L",6L,11358,1,,1,,,1927,2,R4,0,2026-01-31
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9417,28,,A1,95-46 116 STREET,,11419,1,0,1,3713,1754,1920,1,A1,0,2026-01-31
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9475,38,,A1,95-11 131ST ST,,11419,1,0,1,2523,1528,1925,1,A1,0,2026-01-31
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12212,36,,B3,120-06 153 STREET,,11434,2,0,2,4000,2304,1935,1,B3,0,2026-01-31
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS,2A,3405,24,,C3,1872 GREENE AVENUE,,11385,4,0,4,2500,2750,1930,2,C3,0,2025-12-21
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS,2A,3511,58,,C3,60-35 67 AVENUE,,11385,4,0,4,2035,2750,1930,2,C3,0,2025-12-21
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS,2A,3511,60,,C3,60-33 67 AVENUE,,11385,4,0,4,2067,2750,1930,2,C3,0,2025-12-21
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9839,53,,B3,87-32 168 STREET,,11432,2,0,2,5000,1311,1910,1,B3,0,2026-01-11
4,ASTORIA,14 RENTALS - 4-10 UNIT,2A,845,1,,S9,28-01 23 AVENUE,,11105,3,2,5,2000,4000,1920,2,S9,0,2026-01-25
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6606,160,,A5,138-27 77TH AVENUE,,11367,1,0,1,1998,1190,1945,1,A5,0,2026-01-25
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6997,41,,A5,76-57 167TH STREET,,11366,1,0,1,1710,1296,1960,1,A5,0,2026-02-01
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,40,1006,,R4,"10-50 JACKSON AVENUE, 3A",3A,11101,1,,1,,,2007,2,R4,965000,2026-02-02
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,54,1201,,R4,"11-36 45TH ROAD, 308A",308A,11101,1,,1,,,2024,2,R4,781326,2026-02-02
4,SUNNYSIDE,07 RENTALS - WALKUP APARTMENTS,2A,171,45,,C2,47-28 45TH STREET,,11377,6,0,6,2000,3975,1928,2,C2,0,2026-02-02
4,SUNNYSIDE,10 COOPS - ELEVATOR APARTMENTS,2,184,37,,D4,"41-42 42ND STREET, 4E",,11104,,,,,,1931,2,D4,410000,2026-02-02
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,418,1102,,R4,"41-05 29TH STREET, 2D",2D,11101,1,,1,,,2019,2,R4,1275000,2026-02-02
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,857,53,,B1,21-50 28TH STREET,,11105,2,0,2,2000,2280,1920,1,B1,1735000,2026-02-02
4,WOODSIDE,10 COOPS - ELEVATOR APARTMENTS,2,1111,1,,D4,"30-45 HOBART STREET, 5K",,11377,,,,,,1935,2,D4,260700,2026-02-02
4,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS,1,1289,28,,A1,37-44 79 STREET,,11372,1,0,1,1842,1782,1935,1,A1,0,2026-02-02
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,1303,46,,B2,4045 71 ST,,11377,2,0,2,1371,1700,1920,1,B2,1100000,2026-02-02
4,ELMHURST,22 STORE BUILDINGS,4,1877,21,,K1,94-52 CORONA AVENUE,,11373,0,3,3,5160,3150,1931,4,K1,0,2026-02-02
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2133,16,,D4,"102-10 66TH ROAD, 3D",,11375,,,,,,1964,2,D4,618000,2026-02-02
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2139,7,,D4,"104-20 68 DRIVE, A33",,11375,,,,,,1956,2,D4,715000,2026-02-02
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2238,1,,D4,"110-45 QUEENS BLVD., 809",,11375,,,,,,1951,2,D4,849000,2026-02-02
4,MASPETH,03 THREE FAMILY DWELLINGS,1,2429,43,,C0,67-34 48TH AVENUE,,11377,3,0,3,2946,3321,2015,1,C0,1850000,2026-02-02
4,ELMHURST,04 TAX CLASS 1 CONDOS,1A,2467,1040,,R3,"74-43 CALAMUS AVENUE, 40",40,11373,1,,1,,,1982,1,R3,0,2026-02-02
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,2485,6,,B1,51-65 72 PLACE,,11378,2,0,2,2466,2677,2011,1,B1,0,2026-02-02
4,REGO PARK,01 ONE FAMILY DWELLINGS,1,3107,172,,A5,87-30 62ND ROAD,,11374,1,0,1,2054,1620,1937,1,A5,0,2026-02-02
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3187,34,,A5,96-19 68 AVENUE,,11375,1,0,1,1800,1152,1940,1,A5,0,2026-02-02
4,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,2,3355,106,,D4,"8300 TALBOT STREET, 6H",,11415,,,,,,1930,2,D4,300000,2026-02-02
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS,2A,3481,60,,C3,1917 PUTNAM AVENUE,,11385,4,0,4,2501,3500,1930,2,C3,1005000,2026-02-02
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3518,36,,S2,60-35 MYRTLE AVENUE,,11385,2,1,3,1739,3751,1931,1,S2,0,2026-02-02
4,COLLEGE POINT,01 ONE FAMILY DWELLINGS,1,3964,6,,A9,7-02 123 STREET,,11356,1,0,1,1875,1575,1955,1,A9,0,2026-02-02
4,COLLEGE POINT,04 TAX CLASS 1 CONDOS,1A,4197,1007,,R3,"22-30 COLLEGE POINT BLVD, 2B",2B,11356,1,,1,,,2015,1,R3,0,2026-02-02
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4475,9,,A2,7-07 147 STREET,,11357,1,0,1,4200,1150,1955,1,A2,1050000,2026-02-02
4,BEECHHURST,01 ONE FAMILY DWELLINGS,1,4542,137,,A5,154-81 RIVERSIDE DRIVE,,11357,1,0,1,2050,1440,1950,1,A5,985000,2026-02-02
4,BEECHHURST,10 COOPS - ELEVATOR APARTMENTS,2,4588,51,,D4,"16231 9TH AVENUE, 5C",,11357,,,,,,1958,2,D4,475000,2026-02-02
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4883,19,,A2,160-24 24TH ROAD,,11357,1,0,1,4150,1144,1950,1,A2,0,2026-02-02
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,4985,30,,B3,33-12 147 STREET,,11354,2,0,2,3500,1760,1925,1,B3,1420000,2026-02-02
4,FLUSHING-NORTH,02 TWO FAMILY DWELLINGS,1,4990,42,,B1,33-42 150 STREET,,11354,2,0,2,2667,1736,1950,1,B1,1118000,2026-02-02
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5022,1672,,R4,"143-58 38TH AVENUE, 321",321,11357,1,,1,,,2023,2,R4,678499,2026-02-02
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5022,1765,,R4,"143-58 38TH AVENUE, 618",618,11357,1,,1,,,2023,2,R4,498589,2026-02-02
4,FLUSHING-NORTH,44 CONDO PARKING,4,5022,1902,,RG,"143-58 38TH AVENUE, SC31",SC31,11357,,1,1,,,2023,4,RG,678499,2026-02-02
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5066,1839,,R4,"131-05 40TH ROAD, 17M",17M,11354,1,,1,,,2015,2,R4,936000,2026-02-02
4,BAYSIDE,13 CONDOS - ELEVATOR APARTMENTS,2,5893,1145,,R4,"1 BAY CLUB DRIVE, 7K",7K,11360,1,,1,,,1972,2,R4,510000,2026-02-02
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,6018,22,,A2,28-17 215TH PLACE,,11360,1,0,1,5017,1607,1950,1,A2,1220000,2026-02-02
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,6204,33,,B1,40-13 201 STREET,,11361,2,0,2,3360,2640,1930,1,B1,1,2026-02-02
4,FLUSHING-SOUTH,10 COOPS - ELEVATOR APARTMENTS,2,6527,52,,D4,"66-10 149TH STREET, 1F",,11367,,,,,,1954,2,D4,326000,2026-02-02
4,FLUSHING-SOUTH,31 COMMERCIAL VACANT LAND,4,6831,118,,V1,161-09 UNION TURNPIKE,,11366,0,0,0,9063,0,,4,V1,3880000,2026-02-02
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6995,55,,A5,75-44 UTOPIA PARKWAY,,11366,1,0,1,2099,1332,1935,1,A5,0,2026-02-02
4,FRESH MEADOWS,01 ONE FAMILY DWELLINGS,1,7183,56,,A1,73-51 196 STREET,,11366,1,0,1,4000,2126,1950,1,A1,0,2026-02-02
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,7384,52,,B1,50-21 207 STREET,,11364,2,0,2,2000,1760,1940,1,B1,1,2026-02-02
4,GLEN OAKS,09 COOPS - WALKUP APARTMENTS,2,8441,1,,C6,"73-18 260TH STREET, 74B4",,11004,,,,,,1948,2,C6,380000,2026-02-02
4,BELLEROSE,01 ONE FAMILY DWELLINGS,1,8604,123,,A1,84-68 251 STREET,,11426,1,0,1,4000,1272,1940,1,A1,858000,2026-02-02
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8738,53,,A0,81-36 264 STREET,,11004,1,0,1,4000,949,1945,1,A0,0,2026-02-02
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8776,49,,A0,83-41 264,,11004,1,0,1,4000,990,1955,1,A0,0,2026-02-02
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,9124,116,,A2,105-17 76TH STREET,,11417,1,0,1,4013,663,1940,1,A2,600000,2026-02-02
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9289,24,,S1,105-12 JAMAICA AVENUE,,11418,1,1,2,1081,1352,1920,1,S1,730000,2026-02-02
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9499,29,,B3,101-60 132 STREET,,11419,2,0,2,3776,1458,1920,1,B3,0,2026-02-02
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9500,28,,A1,101-52 133RD STREET,,11419,1,0,1,2521,1536,1920,1,A1,0,2026-02-02
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9558,14,,C0,103-16 121 STREET,,11419,3,0,3,3827,3163,1925,1,C0,0,2026-02-02
4,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,2,9711,32,,D4,"139-21 85TH DRIVE, 3G",,11435,,,,,,1959,2,D4,275000,2026-02-02
4,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,2,9834,41,,D4,"175-45 88 AVENUE, 2L",,11432,,,,,,1963,2,D4,245000,2026-02-02
4,JAMAICA HILLS,03 THREE FAMILY DWELLINGS,1,9847,38,,C0,85-12 165 STREET,,11432,3,0,3,3300,4410,1965,1,C0,0,2026-02-02
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS,1,9960,36,,A1,187-14 WEXFORD TERRACE,,11432,1,0,1,3000,1359,1925,1,A1,995000,2026-02-02
4,JAMAICA,41 TAX CLASS 4 - OTHER,4,10002,5,,Z9,95-02 150 STREET,,11435,0,0,0,10120,0,,4,Z9,0,2026-02-02
4,JAMAICA,31 COMMERCIAL VACANT LAND,4,10107,107,,V1,95-10 TUCKERTON STREET,,11433,0,0,0,7300,0,,4,V1,0,2026-02-02
4,JAMAICA,03 THREE FAMILY DWELLINGS,1,10213,57,,C0,92-43 172 STREET,,11433,3,0,3,11235,3375,1930,1,C0,0,2026-02-02
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10367,175,,A5,102-20 189 STREET,,11423,1,0,1,2000,1320,1940,1,A5,710000,2026-02-02
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10634,11,,A1,9224 218TH STREET,,11428,1,0,1,3800,1760,1930,1,A1,1060000,2026-02-02
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10836,109,,A1,211-35 99 AVENUE,,11429,1,0,1,2442,1168,1930,1,A1,700000,2026-02-02
4,HOLLIS,02 TWO FAMILY DWELLINGS,1,10921,37,,B3,210-11 HOLLIS AVENUE,,11429,2,0,2,4671,1814,1925,1,B3,600000,2026-02-02
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10956,21,,A1,111-32 199TH STREET,,11412,1,0,1,4242,1728,1925,1,A1,950000,2026-02-02
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11101,53,,A1,106-14 217 STREET,,11429,1,0,1,3000,1088,1930,1,A1,865500,2026-02-02
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11217,9,,A5,219-17 MURDOCK AVENUE,,11429,1,0,1,2167,955,1935,1,A5,623000,2026-02-02
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11282,27,,A1,115-15 218TH STREET,,11411,1,0,1,4000,1461,1950,1,A1,10,2026-02-02
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11284,10,,A1,115-51 220 STREET,,11411,1,0,1,4000,1456,1940,1,A1,795000,2026-02-02
4,OZONE PARK,22 STORE BUILDINGS,4,11512,5,,K2,135-01 CROSS BAY BOULEVARD,,11417,0,2,2,1550,2730,1920,4,K2,1150000,2026-02-02
4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,1,11588,40,,B2,155-08 KILLARNEY STREET,,11414,2,0,2,5880,2296,1955,1,B2,0,2026-02-02
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12037,140,,B2,142-27 122 AVENUE,,11436,2,0,2,5532,2376,2002,1,B2,500,2026-02-02
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12368,46,,A2,168-43 118 ROAD,,11434,1,0,1,3100,1440,1920,1,A2,860000,2026-02-02
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12727,35,,A2,191-35 PINEVILLE LANE,,11413,1,0,1,4950,1968,1960,1,A2,0,2026-02-02
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13033,1,,A1,218-23 138TH AVENUE,,11413,1,0,1,3500,1452,1920,1,A1,570000,2026-02-02
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13188,55,,A1,139-38 233RD STREET,,11422,1,0,1,3142,1344,1930,1,A1,0,2026-02-02
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13473,25,,A5,145-49 225TH STREET,,11413,1,0,1,2844,1368,1960,1,A5,635000,2026-02-02
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13711,53,,B2,147-47 230TH PLACE,,11413,2,0,2,3500,2000,2007,1,B2,0,2026-02-02
4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,1,14012,72,,A2,159-16 92 STREET,,11414,1,0,1,4000,2423,1967,1,A2,1125000,2026-02-02
4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,1,14025,70,,A1,160-07 87 STREET,,11414,1,0,1,3500,2000,1965,1,A1,0,2026-02-02
4,ROCKAWAY PARK,14 RENTALS - 4-10 UNIT,2B,16166,35,,S9,112-30 ROCKAWAY BEACH BLVD,,11694,6,2,8,7320,3000,1930,2,S9,1170000,2026-02-02
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,2,52,1210,,R4,"11-12 44TH DRIVE, 3A",3A,11101,1,,1,,,2018,2,R4,940000,2026-02-03
4,LONG ISLAND CITY,47 CONDO NON-BUSINESS STORAGE,4,430,1245,,RS,"42-50 27 STREET, S6",S6,11101,,1,1,,,2016,4,RS,4000,2026-02-03
4,LONG ISLAND CITY,47 CONDO NON-BUSINESS STORAGE,4,430,1254,,RS,"42-50 27 STREET, S15",S15,11101,,1,1,,,2016,4,RS,4000,2026-02-03
4,ASTORIA,44 CONDO PARKING,4,574,1321,,RP,"27-23 CRESCENT STREET, P7",P7,11102,,1,1,,,2023,4,RP,50000,2026-02-03
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,828,45,,A5,20-11 35TH STREET,,11105,1,0,1,2200,1232,1935,1,A5,1200000,2026-02-03
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1279,58,,D4,"35-21 79TH STREET, 1L",,11372,,,,,,1948,2,D4,235000,2026-02-03
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1461,6,,D4,"35-06 88TH STREET, 5D",,11372,,,,,,1938,2,D4,430000,2026-02-03
4,EAST ELMHURST,06 TAX CLASS 1 - OTHER,1,1671,25,,G0,2940A BUTLER STREET,,11369,0,0,0,2000,0,1910,1,G0,990000,2026-02-03
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1671,26,,A3,29-40 BUTLER STREET,,11369,1,0,1,4000,1944,1910,1,A3,990000,2026-02-03
4,REGO PARK,44 CONDO PARKING,4,2082,1156,,RP,"6254 97TH PLACE, 153",153,11374,,1,1,,,1987,4,RP,25000,2026-02-03
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2,2099,40,,D4,"63-33 98TH PLACE, 3E",,11374,,,,,,1948,2,D4,320000,2026-02-03
4,REGO PARK,17 CONDO COOPS,2,2111,1002,,R9,"99-40 63 ROAD, 9S",,11374,,,,,,1952,2,R9,240000,2026-02-03
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2236,33,,D4,"72-10 112 STREET, 5E",,11375,,,,,,1955,2,D4,555000,2026-02-03
4,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,2,2237,1,,D4,"110-11 QUEENS BOULEVARD, 30E",,11375,,,,,,1965,2,D4,785000,2026-02-03
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,2491,24,,A1,73-32 53RD ROAD,,11378,1,0,1,2656,1416,1920,1,A1,570000,2026-02-03
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2760,42,,B2,6447 60 ROAD,,11378,2,0,2,2201,1152,1930,1,B2,0,2026-02-03
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,2866,21,,A1,86-38 54TH AVENUE,,11373,1,0,1,2044,1688,1925,1,A1,965000,2026-02-03
4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,1,3028,97,,B1,64-17 70TH STREET,,11379,2,0,2,1922,1694,1945,1,B1,949000,2026-02-03
4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS,1,3799,66,,B2,79-31 69TH AVE,,11379,2,0,2,2400,2000,1930,1,B2,1270000,2026-02-03
4,WHITESTONE,01 ONE FAMILY DWELLINGS,1,4733,35,,A1,154-07 20 AVENUE,,11357,1,0,1,3325,1608,1925,1,A1,0,2026-02-03
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4834,5,,A5,28-11 MURRAY ST,,11354,1,0,1,3000,1088,1960,1,A5,980000,2026-02-03
4,FLUSHING-NORTH,12 CONDOS - WALKUP APARTMENTS,2,4972,1339,,R2,"133-27 39TH AVENUE, 5T",5T,11354,1,,1,,,2015,2,R2,820000,2026-02-03
4,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5020,1,,D4,"142-05 ROOSEVELT AVENUE, 204",,11354,,,,,,1965,2,D4,560000,2026-02-03
4,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,5022,1627,,R4,"143-58 38TH AVENUE, 208",208,11357,1,,1,,,2023,2,R4,635266,2026-02-03
