BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,76,,B2,52 WARREN STREET,,10304,2,0,2,4180,1575,1920,1,B2,304200,2023-07-17
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1223,67,,A5,198 MAPLE PARKWAY,,10303,1,0,1,1169,1210,2003,1,A5,500000,2023-07-17
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,1305,,R3,"608 RICHMOND HILL ROAD, N/A",,10314,1,,1,,,1981,1,R3,550000,2023-07-17
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,1827,,R3,"170 DEVON LOOP, 2",2,10314,1,,1,,,1985,1,R3,240000,2023-07-17
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,5085,,R3,"85 ELMWOOD PARK DRIVE, 53",53,10314,1,,1,,,1985,1,R3,390000,2023-07-17
5,NEW SPRINGVILLE,13 CONDOS - ELEVATOR APARTMENTS,2,2452,1016,,R4,"41 WELLINGTON COURT, 2D",2D,10314,1,,1,,,1987,2,R4,363000,2023-07-17
5,ARROCHAR-SHORE ACRES,02 TWO FAMILY DWELLINGS,1,2831,83,,B2,43 WATERVIEW COURT,,10305,2,0,2,2040,2376,1997,1,B2,0,2023-07-17
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3333,52,,B2,277 RARITAN AVENUE,,10304,2,0,2,3750,2548,2022,1,B2,1247356,2023-07-17
5,GRANT CITY,02 TWO FAMILY DWELLINGS,1,3343,47,,B2,246 SEAVIEW AVENUE,,10305,2,0,2,4550,1810,1955,1,B2,985000,2023-07-17
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4053,14,,B2,234 CUBA AVENUE,,10306,2,0,2,7500,1650,1960,1,B2,915000,2023-07-17
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4196,4,,A2,99 2 STREET,,10306,1,0,1,4000,1056,1965,1,A2,737400,2023-07-17
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4339,16,,B9,279 TYSENS LANE,,10306,2,0,2,3541,1673,1975,1,B9,0,2023-07-17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5269,48,,A2,15 DAVID STREET,,10308,1,0,1,4000,880,1955,1,A2,680000,2023-07-17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5449,77,,A2,380 DOANE AVENUE,,10308,1,0,1,4000,960,1970,1,A2,0,2023-07-17
5,GREAT KILLS,04 TAX CLASS 1 CONDOS,1A,5475,1009,,R3,"360 BARLOW AVENUE, 9",9,10308,1,,1,,,1985,1,R3,340000,2023-07-17
5,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6155,21,,B2,36 BALSAM PLACE,,10309,2,0,2,4620,2770,1989,1,B2,860000,2023-07-17
5,ROSSVILLE,02 TWO FAMILY DWELLINGS,1,6165,69,,B2,N/A KNESEL STREET,,10309,2,0,2,3660,2327,2022,1,B2,1053889,2023-07-17
5,PRINCES BAY,22 STORE BUILDINGS,4,6760,52,,K1,6050 AMBOY ROAD,,10309,0,1,1,21750,1650,1931,4,K1,0,2023-07-17
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,56,,A5,16 ASHLEY LN,,10309,1,0,1,929,1870,1993,1,A5,525000,2023-07-17
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,198,13,,B2,153 TAYLOR STREET,,10310,2,0,2,10465,2280,1899,1,B2,0,2023-07-18
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,224,50,,A1,668 DELAFIELD AVENUE,,10310,1,0,1,8250,1521,1899,1,A1,600000,2023-07-18
5,WEST NEW BRIGHTON,21 OFFICE BUILDINGS,4,225,48,,O7,891 FOREST AVENUE,,10310,0,1,1,3700,1392,1950,4,O7,0,2023-07-18
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,457,445,,A5,11 VOGEL LANE,,10314,1,0,1,476,750,1987,1,A5,345000,2023-07-18
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,481,8,,A2,401 COLLFIELD AVENUE,,10314,1,0,1,7738,1075,1955,1,A2,0,2023-07-18
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,529,1,,V0,94 BROAD STREET,,10304,0,0,0,2512,0,,1,V0,200000,2023-07-18
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,776,5,,B9,15 FILLMORE AVENUE,,10314,2,0,2,2956,2032,1985,1,B9,760000,2023-07-18
5,MARINERS HARBOR,07 RENTALS - WALKUP APARTMENTS,2A,1257,38,,C2,181-183 SOUTH AVENUE,,10303,6,0,6,7250,2784,1931,2,C2,325000,2023-07-18
5,BULLS HEAD,04 TAX CLASS 1 CONDOS,1A,1489,1161,,R3,"11 LYNN COURT, N/A",,10314,1,,1,,,1986,1,R3,0,2023-07-18
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,300,,B2,30 JASPER STREET,,10314,2,0,2,4400,2391,1970,1,B2,990000,2023-07-18
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,436,,B9,32 FIELD STREET,,10314,2,0,2,2525,2200,1980,1,B9,728000,2023-07-18
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2111,26,,B2,84 MULBERRY CIRCLE,,10314,2,0,2,4100,2156,1975,1,B2,0,2023-07-18
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2118,95,,A5,38 MULBERRY AVENUE,,10314,1,0,1,2200,1232,1970,1,A5,660000,2023-07-18
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1055,,R3,"373J SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,0,2023-07-18
5,NEW SPRINGVILLE,02 TWO FAMILY DWELLINGS,1,2396,207,,B2,36 LUNDI COURT,,10314,2,0,2,4242,2032,1970,1,B2,0,2023-07-18
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2996,108,,A5,30 DONLEY AVENUE,,10305,1,0,1,1185,1273,1990,1,A5,575000,2023-07-18
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,34,,A5,80 SOUTH RAILROAD AVENUE,,10305,1,0,1,1694,1200,1970,1,A5,630000,2023-07-18
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3348,11,,A1,38 LACONIA AVENUE,,10305,1,0,1,3160,1970,1930,1,A1,0,2023-07-18
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3411,69,,B2,75 MC LAUGHLIN STREET,,10305,2,0,2,4600,2472,1940,1,B2,0,2023-07-18
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3650,49,,A5,309 BUEL AVENUE,,10305,1,0,1,2920,1280,1994,1,A5,0,2023-07-18
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4240,35,,B2,80 PRINCETON AVENUE,,10306,2,0,2,4000,1826,1980,1,B2,0,2023-07-18
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,4610,127,,B2,163 LEVERETT AVENUE,,10308,2,0,2,4448,1736,1960,1,B2,0,2023-07-18
5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS,1,4718,8,,A2,273 CHESTERTON AVENUE,,10306,1,0,1,4000,1000,1960,1,A2,665000,2023-07-18
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5151,43,,B2,97 MONTICELLO TERRACE,,10308,2,0,2,4021,2720,2004,1,B2,1211718,2023-07-18
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5317,27,,A5,56 GROTON STREET,,10312,1,0,1,2465,1224,1970,1,A5,618000,2023-07-18
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,230,,A5,64 RUSSEK DRIVE,,10312,1,0,1,2700,1900,1975,1,A5,732000,2023-07-18
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6406,1,,A1,262 NOEL STREET,,10312,1,0,1,4500,1400,2001,1,A1,0,2023-07-18
5,PRINCES BAY,01 ONE FAMILY DWELLINGS,1,6652,30,,A1,38 PRINCEWOOD AVENUE,,10309,1,0,1,6660,2768,1925,1,A1,850000,2023-07-18
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6842,60,,A2,761 RENSSELAER AVENUE,,10312,1,0,1,4200,2042,1970,1,A2,0,2023-07-18
5,ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY DWELLINGS,1,7577,70,,B2,8 FROSINONE LANE,,10309,2,0,2,6746,3955,2019,1,B2,1374638,2023-07-18
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7916,16,,V0,N/A SWINNERTON STREET,,10307,0,0,0,5144,0,,1,V0,0,2023-07-18
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,238,18,,B2,60 DUBOIS AVENUE,,10310,2,0,2,3400,2180,1899,1,B2,689000,2023-07-19
5,SILVER LAKE,01 ONE FAMILY DWELLINGS,1,256,65,,A2,10 OXHOLM AVENUE,,10301,1,0,1,10368,1152,1960,1,A2,750000,2023-07-19
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,352,45,,S1,1114 FOREST AVENUE,,10310,1,1,2,5000,1530,1920,1,S1,560000,2023-07-19
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,128,,A1,278 GORDON STREET,,10304,1,0,1,2184,1382,1925,1,A1,599500,2023-07-19
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,1,615,13,,A2,309 HOWARD AVENUE,,10301,1,0,1,26640,1600,1950,1,A2,10,2023-07-19
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,690,270,,A2,449 SLOSSON AVENUE,,10314,1,0,1,4402,960,1955,1,A2,708000,2023-07-19
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,712,82,,A5,111 GOWER STREET,,10314,1,0,1,2425,1454,1915,1,A5,743323,2023-07-19
5,TODT HILL,01 ONE FAMILY DWELLINGS,1,864,153,,A3,34 OCEAN COURT,,10304,1,0,1,14110,5274,2005,1,A3,0,2023-07-19
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1560,115,,B9,95 GARY COURT,,10314,2,0,2,4905,2068,1975,1,B9,930000,2023-07-19
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2110,136,,A1,62 CARREAU AVENUE,,10314,1,0,1,4500,2476,1965,1,A1,0,2023-07-19
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,1873,,R3,"29 DONNA COURT, 12",12,10314,1,,1,,,1985,1,R3,285000,2023-07-19
5,ROSEBANK,05 TAX CLASS 1 VACANT LAND,1,2848,7,,B2,N/A VERMONT AVE,,10305,2,0,2,4023,0,2023,1,V0,1232083,2023-07-19
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2982,109,,A5,358 HYLAN BOULEVARD,,10305,1,0,1,1540,1825,1993,1,A5,540000,2023-07-19
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3172,21,,A5,557 ODER AVENUE,,10304,1,0,1,2600,1410,1960,1,A5,671000,2023-07-19
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3183,30,,A5,16 STANWICH STREET,,10304,1,0,1,1966,1560,1988,1,A5,654000,2023-07-19
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 3B",,10304,,,,,,1969,2,D4,0,2023-07-19
5,DONGAN HILLS-OLD TOWN,01 ONE FAMILY DWELLINGS,1,3222,5,,A5,3 LEDYARD PLACE,,10305,1,0,1,2375,2100,1989,1,A5,630000,2023-07-19
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3530,45,,A5,131 JEFFERSON STREET,,10304,1,0,1,2000,1200,2003,1,A5,705000,2023-07-19
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4375,46,,A1,232 PARK STREET,,10306,1,0,1,4125,2152,1960,1,A1,850000,2023-07-19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,22,,A2,114 GREENCROFT AVENUE,,10308,1,0,1,3870,1040,1955,1,A2,680000,2023-07-19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5212,74,,A1,15 MORRIS PLACE,,10308,1,0,1,1860,968,1960,1,A1,510000,2023-07-19
5,ELTINGVILLE,02 TWO FAMILY DWELLINGS,1,5641,17,,B2,165 STROUD AVENUE,,10312,2,0,2,4500,1880,1965,1,B2,950000,2023-07-19
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5673,15,,A5,16 MC ARTHUR AVENUE,,10312,1,0,1,3000,880,1975,1,A5,0,2023-07-19
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5673,90,,A5,71 FORRESTAL AVENUE,,10312,1,0,1,3000,1576,1975,1,A5,0,2023-07-19
5,ARDEN HEIGHTS,04 TAX CLASS 1 CONDOS,1A,6017,4009,,R3,56 HAMMOCK LANE,,10312,1,,1,,,1979,1,R3,0,2023-07-19
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6529,59,,A1,70 YEOMALT AVENUE,,10312,1,0,1,8075,2830,1980,1,A1,0,2023-07-19
5,HUGUENOT,02 TWO FAMILY DWELLINGS,1,6821,63,,B2,86 WEST TERRACE,,10312,2,0,2,4000,2158,1970,1,B2,0,2023-07-19
5,ROSSVILLE-CHARLESTON,01 ONE FAMILY DWELLINGS,1,7596,101,,A5,24 CHART LOOP,,10309,1,0,1,1860,2365,2006,1,A5,0,2023-07-19
5,WEST NEW BRIGHTON,09 COOPS - WALKUP APARTMENTS,2,101,537,,C6,"545 CASTLETON AVENUE, 1D",,10301,,,,,,1950,2,C6,220000,2023-07-20
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,155,85,,A1,367 OAKLAND AVENUE,,10310,1,0,1,5800,1750,1920,1,A1,0,2023-07-20
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,183,8,,B2,481 BROADWAY,,10310,2,0,2,3500,1974,1920,1,B2,0,2023-07-20
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,226,29,,A5,24 LYCEUM COURT,,10310,1,0,1,1065,1176,2001,1,A5,550500,2023-07-20
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,42,,B2,233 GORDON STREET,,10304,2,0,2,2533,1925,1920,1,B2,0,2023-07-20
5,TOMPKINSVILLE,01 ONE FAMILY DWELLINGS,1,579,158,,A5,62 CLARK LANE,,10304,1,0,1,735,1260,1989,1,A5,385000,2023-07-20
5,SUNNYSIDE,05 TAX CLASS 1 VACANT LAND,1B,606,18,,V0,N/A DUDLEY AVENUE,,10301,0,0,0,4000,0,,1,V0,300000,2023-07-20
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,763,138,,A0,285 GANSEVOORT BOULEVARD,,10314,1,0,1,4200,1105,1950,1,A0,0,2023-07-20
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,808,41,,A2,168 HOLDEN BOULEVARD,,10314,1,0,1,4400,704,1955,1,A2,630000,2023-07-20
5,EMERSON HILL,01 ONE FAMILY DWELLINGS,1,831,36,,A1,1 SILVER BEECH ROAD,,10304,1,0,1,17902,2480,1940,1,A1,1680000,2023-07-20
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1140,76,,B2,54 VAN RIPER STREET,,10302,2,0,2,5050,1728,1930,1,B2,0,2023-07-20
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1140,79,,B2,58 VAN RIPER STREET,,10302,2,0,2,3838,1744,1930,1,B2,0,2023-07-20
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS,1,1198,88,,B2,348 SIMONSON AVENUE,,10303,2,0,2,2850,2027,2004,1,B2,468282,2023-07-20
5,PORT IVORY,01 ONE FAMILY DWELLINGS,1,1272,225,,A5,56 NORTHFIELD COURT,,10303,1,0,1,1316,1390,1992,1,A5,449000,2023-07-20
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1656,105,,B9,193 REGIS DRIVE,,10314,2,0,2,3300,1912,1974,1,B9,0,2023-07-20
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,280,,A5,85 FRANCESCA LANE,,10303,1,0,1,1312,1324,1988,1,A5,499000,2023-07-20
5,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1971,21,,B9,34 RUPERT,,10314,2,0,2,1920,2685,1985,1,B9,10,2023-07-20
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2450,1058,,R3,"18 KATHY PLACE, 2B",2B,10314,1,,1,,,1975,1,R3,465000,2023-07-20
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 5A",,10304,,,,,,1969,2,D4,275000,2023-07-20
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3200,142,,A1,254 NORTH RAILROAD AVENUE,,10304,1,0,1,5240,2167,1965,1,A1,820000,2023-07-20
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3289,16,,A5,14 MARK STREET,,10304,1,0,1,2500,1584,1996,1,A5,805000,2023-07-20
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3332,7,,A5,262 BURGHER AVENUE,,10305,1,0,1,2500,1408,1970,1,A5,630000,2023-07-20
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,3624,73,,A1,63 BURBANK AVENUE,,10306,1,0,1,5600,1304,1930,1,A1,0,2023-07-20
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,4338,40,,A0,14 MOBILE AVENUE,,10306,1,0,1,4000,1333,1965,1,A0,640000,2023-07-20
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5140,9,,B2,18 OCEAN ROAD,,10308,2,0,2,8750,2080,1950,1,B2,900000,2023-07-20
5,GREAT KILLS,02 TWO FAMILY DWELLINGS,1,5151,43,,B2,97 MONTICELLO TERRACE,,10308,2,0,2,4021,2720,2004,1,B2,1190000,2023-07-20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5486,20,,A5,128 EAST FIGUREA AVENUE,,10308,1,0,1,2910,1624,1975,1,A5,0,2023-07-20
5,NEW BRIGHTON-ST. GEORGE,13 CONDOS - ELEVATOR APARTMENTS,2,1,1259,,R4,"90 BAY STREET LANDING, 6A",6A,10301,1,,1,,,1900,2,R4,649000,2023-07-21
5,NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,16,41,,B2,57 MONTGOMERY AVENUE,,10301,2,0,2,2125,1504,1950,1,B2,400000,2023-07-21
5,WESTERLEIGH,02 TWO FAMILY DWELLINGS,1,430,42,,B3,298 WARDWELL AVENUE,,10314,2,0,2,3000,1404,1910,1,B3,847000,2023-07-21
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,167,,A5,38A THELMA COURT,,10304,1,0,1,944,768,1992,1,A5,315000,2023-07-21
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,1,629,124,,A2,6 INWOOD ROAD,,10301,1,0,1,9000,1307,1920,1,A2,736000,2023-07-21
5,GRYMES HILL,05 TAX CLASS 1 VACANT LAND,1B,629,200,,V0,N/A LONGVIEW ROAD,,10301,0,0,0,3045,0,,1,V0,169000,2023-07-21
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1017,13,,B2,70 NEW STREET,,10302,2,0,2,5000,2058,1910,1,B2,625000,2023-07-21
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1026,53,,B2,158 JEWETT AVENUE,,10302,2,0,2,8906,2886,2007,1,B2,0,2023-07-21
5,PORT RICHMOND,02 TWO FAMILY DWELLINGS,1,1026,57,,B2,164 JEWETT AVENUE,,10302,2,0,2,8906,3000,2003,1,B2,0,2023-07-21
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1061,79,,A9,294 DECKER AVENUE,,10302,1,0,1,8528,1197,1915,1,A9,500000,2023-07-21
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1088,19,,A1,1679 CASTLETON AVENUE,,10302,1,0,1,3468,1544,1920,1,A1,10,2023-07-21
5,BULLS HEAD,04 TAX CLASS 1 CONDOS,1A,1495,1139,,R3,"22A ANITA STREET, N/A",,10314,1,,1,,,1986,1,R3,439000,2023-07-21
5,BULLS HEAD,03 THREE FAMILY DWELLINGS,1,1557,19,,C0,49 RICHARD LANE,,10314,3,0,3,2736,2068,1980,1,C0,712500,2023-07-21
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1690,68,,A5,48 SUMMERFIELD PLACE,,10303,1,0,1,2123,1162,1994,1,A5,0,2023-07-21
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2392,132,,A5,410 KLONDIKE AVENUE,,10314,1,0,1,3060,2200,1981,1,A5,310000,2023-07-21
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,127,,A5,693 ELBE AVENUE,,10304,1,0,1,672,1248,1987,1,A5,0,2023-07-21
5,GRASMERE,02 TWO FAMILY DWELLINGS,1,3159,26,,B2,869 ELBE AVENUE,,10304,2,0,2,5000,1800,1960,1,B2,570000,2023-07-21
5,GRASMERE,01 ONE FAMILY DWELLINGS,1,3183,31,,A5,14 STANWICH STREET,,10304,1,0,1,1960,1560,1988,1,A5,720000,2023-07-21
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4074,45,,A5,315 ROMA AVENUE,,10306,1,0,1,2000,1056,2009,1,A5,636406,2023-07-21
5,RICHMONDTOWN,01 ONE FAMILY DWELLINGS,1,4374,43,,A1,128 PINEWOOD AVENUE,,10306,1,0,1,5000,2248,1960,1,A1,0,2023-07-21
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5348,456,,A2,421 RETFORD AVENUE,,10312,1,0,1,3960,1856,1965,1,A2,0,2023-07-21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,17,,A1,33 WOODLAND AVENUE,,10308,1,0,1,8220,2032,1925,1,A1,0,2023-07-21
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5608,92,,A2,766 LEVERETT AVENUE,,10312,1,0,1,4200,1911,1965,1,A2,830000,2023-07-21
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5726,5,,S1,11 HINTON STREET,,10312,1,1,2,2200,1275,1986,1,S1,600000,2023-07-21
5,ARDEN HEIGHTS,04 TAX CLASS 1 CONDOS,1A,6017,1155,,R3,280 ROLLING HILL GREEN,,10312,1,,1,,,1980,1,R3,0,2023-07-21
5,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,30,,A5,1040C RATHBUN AVENUE,,10309,1,0,1,800,960,1987,1,A5,430000,2023-07-21
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7028,6,,A1,91 MC BAINE AVENUE,,10309,1,0,1,10000,2180,1980,1,A1,900000,2023-07-21
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,75,,A2,214 BREHAUT AVENUE,,10307,1,0,1,5500,1056,1965,1,A2,0,2023-07-21
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,210,31,,B9,11 ROE STREET,,10310,2,0,2,1228,1350,2001,1,B9,380000,2023-07-24
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,217,21,,B9,120 SENECA STREET,,10310,2,0,2,3278,1487,2004,1,B9,650000,2023-07-24
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,223,45,,A1,359 CLOVE ROAD,,10310,1,0,1,4207,1704,1899,1,A1,675000,2023-07-24
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,465,7,,A2,371 DEMOREST AVENUE,,10314,1,0,1,2775,990,1930,1,A2,572000,2023-07-24
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,724,31,,A5,40 WHEELER AVENUE,,10314,1,0,1,2925,2265,2022,1,A5,804418,2023-07-24
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1131,35,,A2,55 WALKER STREET,,10302,1,0,1,6250,1040,1950,1,A2,529000,2023-07-24
5,NEW SPRINGVILLE,04 TAX CLASS 1 CONDOS,1A,2401,1299,,R3,"19 GARDENIA LANE, 19",19,10314,1,,1,,,1988,1,R3,0,2023-07-24
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2402,128,,A5,107 RICHMOND HILL ROAD,,10314,1,0,1,970,1159,1992,1,A5,400000,2023-07-24
5,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2873,23,,A5,265 OSGOOD AVENUE,,10304,1,0,1,2162,1350,2003,1,A5,645000,2023-07-24
5,DONGAN HILLS,22 STORE BUILDINGS,4,3289,8,,K1,1290 RICHMOND ROAD,,10304,0,1,1,3084,1200,1960,4,K1,0,2023-07-24
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3731,104,,A5,150 KISWICK STREET,,10306,1,0,1,2153,1202,2000,1,A5,0,2023-07-24
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3811,13,,A5,1056 OLYMPIA BOULEVARD,,10306,1,0,1,1140,1300,1991,1,A5,0,2023-07-24
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4052,25,,A2,224 TITUS AVENUE,,10306,1,0,1,4000,912,1960,1,A2,630000,2023-07-24
5,NEW DORP,21 OFFICE BUILDINGS,4,4190,1,,O7,15 1 STREET,,10306,0,2,2,2220,2360,1995,4,O7,660000,2023-07-24
5,OAKWOOD,02 TWO FAMILY DWELLINGS,1,4270,27,,B2,93 PENN AVENUE,,10306,2,0,2,5800,2080,1960,1,B2,1047500,2023-07-24
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5293,35,,A2,127 RIDGECREST AVENUE,,10312,1,0,1,8850,1532,1945,1,A2,515000,2023-07-24
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5325,16,,A2,4006 RICHMOND AVENUE,,10312,1,0,1,3936,2150,1965,1,A2,630000,2023-07-24
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5459,18,,A5,378 BROOKFIELD AVENUE,,10308,1,0,1,2100,1232,1975,1,A5,0,2023-07-24
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5595,15,,S1,3770 RICHMOND AVENUE,,10312,1,1,2,4224,2100,1970,1,S1,715000,2023-07-24
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5741,57,,A5,174 ILYSSA WAY,,10312,1,0,1,500,1354,1996,1,A5,0,2023-07-24
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,6085,107,,A1,59 DAHLIA STREET,,10312,1,0,1,9900,2700,1986,1,A1,0,2023-07-24
5,ROSSVILLE,01 ONE FAMILY DWELLINGS,1,7084,15,,A5,857 BLOOMINGDALE ROAD,,10309,1,0,1,1330,1600,1991,1,A5,0,2023-07-24
5,NEW BRIGHTON-ST. GEORGE,10 COOPS - ELEVATOR APARTMENTS,2,1,216,,D0,"10 BAY STREET LANDING, 8F",,10301,,,,,,1984,2,D0,575000,2023-07-25
