BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
Staten Island,PORT RICHMOND,01  ONE FAMILY HOMES,1,1120,37,,A1,220 NICHOLAS AVENUE,,10302,1,0,1,3000,1472,1920,1,A1,370750,2007-05-24
Staten Island,PORT RICHMOND,01  ONE FAMILY HOMES,1,1120,37,,A1,220 NICHOLAS AVENUE,,10302,1,0,1,3000,1472,1920,1,A1,0,2007-02-15
Staten Island,PORT RICHMOND,01  ONE FAMILY HOMES,1,1120,37,,A1,220 NICHOLAS AVENUE,,10302,1,0,1,3000,1472,1920,1,A1,229500,2007-02-02
Staten Island,TOTTENVILLE,01  ONE FAMILY HOMES,1,7996,1,,A1,4 WOOD LANE,,10307,1,0,1,2590,2642,2005,1,A1,561000,2007-07-03
Staten Island,TOTTENVILLE,01  ONE FAMILY HOMES,1,7996,1,,A1,4 WOOD LANE,,10307,1,0,1,2590,2642,2005,1,A1,0,2007-04-11
Staten Island,WEST NEW BRIGHTON,01  ONE FAMILY HOMES,1,167,1,,A1,441 NORTH BURGHER AVENUE,,10310,1,0,1,5000,1476,1925,1,A1,345000,2007-04-04
Manhattan,CLINTON,13  CONDOS - ELEVATOR APARTMENTS,2,1090,1351,,R4,635 WEST 42ND   STREET,15J,10036,1,0,1,0,0,2005,2,R4,0,2008-06-05
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2,1921,9,,C5,159 WEST 136 STREET,,10030,11,0,11,1249,3042,1910,2,C5,725000,2008-03-28
Manhattan,MIDTOWN WEST,13  CONDOS - ELEVATOR APARTMENTS,2,1011,4153,,R4,106 CENTRAL PARK SOUTH,7L,10019,1,0,1,0,0,0,2,R4,755000,2008-01-15
Brooklyn,BEDFORD STUYVESANT,31  COMMERCIAL VACANT LAND,4,1753,18,,V1,145 SANFORD STREET,,11205,0,0,0,2000,0,0,4,V1,0,2008-08-12
Brooklyn,BROWNSVILLE,07  RENTALS - WALKUP APARTMENTS,2A,3612,44,,C3,516 BRISTOL STREET,,11212,4,0,4,2500,3000,1930,2,C3,0,2008-12-04
Brooklyn,BUSHWICK,03  THREE FAMILY HOMES,1,3428,23,,C0,128 SCHAEFFER STREET,,11207,3,0,3,1800,2430,1925,1,C0,276000,2008-09-28
Brooklyn,CANARSIE,02  TWO FAMILY HOMES,1,8055,56,,B2,57 STILLWELLS,,11236,2,0,2,6760,1802,1935,1,B2,0,2008-05-14
Brooklyn,EAST NEW YORK,07  RENTALS - WALKUP APARTMENTS,2A,3837,33,,C4,554 GEORGIA AVENUE,,11207,4,0,4,2550,3198,1930,2,C4,600000,2008-06-20
Brooklyn,FLATBUSH-EAST,01  ONE FAMILY HOMES,1,4734,47,,A1,599 EAST 49TH   STREET,,11203,1,0,1,3000,1136,1920,1,A1,430000,2008-10-20
Brooklyn,FLATBUSH-NORTH,01  ONE FAMILY HOMES,1,4824,23,,A5,112 EAST 45TH   STREET,,11203,1,0,1,2000,1440,1940,1,A5,372300,2008-07-18
Brooklyn,MIDWOOD,02  TWO FAMILY HOMES,1,6758,16,,B2,1524 EAST 12TH   STREET,,11230,2,0,2,2500,2480,1920,1,B2,20000,2008-12-24
Brooklyn,MIDWOOD,02  TWO FAMILY HOMES,1,6758,16,,B2,1524 EAST 12TH   STREET,,11230,2,0,2,2500,2480,1920,1,B2,20000,2008-12-24
Queens,ARVERNE,01  ONE FAMILY HOMES,1,16048,45,,A1,69-32 BURCHELL AVENUE,,11692,1,0,1,4000,1720,1920,1,A1,0,2008-10-04
Queens,BEECHHURST,01  ONE FAMILY HOMES,1,4568,73,,A1,14-75 157TH   STREET,,11357,1,0,1,2500,1376,1915,1,A1,0,2008-01-10
Queens,CORONA,02  TWO FAMILY HOMES,1,1725,36,,B1,110-09 34TH AVENUE,,11368,2,0,2,4320,2200,1960,1,B1,0,2008-01-24
Queens,CORONA,02  TWO FAMILY HOMES,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2008-02-07
Queens,CORONA,02  TWO FAMILY HOMES,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2008-02-07
Queens,CORONA,02  TWO FAMILY HOMES,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2008-02-07
Queens,ELMHURST,01  ONE FAMILY HOMES,1,2814,93,,A1,57-65 75TH   STREET,,11373,1,0,1,19436,3024,1975,1,A1,0,2008-12-09
Queens,FAR ROCKAWAY,01  ONE FAMILY HOMES,1,15614,75,,A5,332 BEACH 13TH STREET,,11691,1,0,1,2600,896,1960,1,A5,328570,2008-05-19
Queens,FLUSHING-NORTH,01  ONE FAMILY HOMES,1,4917,1,,A1,166-19 27TH   AVENUE,,11358,1,0,1,3705,2329,1940,1,A1,0,2008-12-17
Queens,LAURELTON,01  ONE FAMILY HOMES,1,12914,28,,A2,130-25 235TH STREET,,11422,1,0,1,4000,1121,1945,1,A2,413744,2008-11-14
Queens,LAURELTON,05  TAX CLASS 1 VACANT LAND,1,13083,56,,B2,219-32 143 AVENUE,,11413,2,0,2,2125,2552,2008,1,V0,680000,2008-05-29
Queens,MASPETH,01  ONE FAMILY HOMES,1,2396,24,,A1,66-19 CLINTON AVENUE,,11378,1,0,1,2500,2200,1950,1,A1,685000,2008-04-04
Queens,QUEENS VILLAGE,01  ONE FAMILY HOMES,1,10805,1,,A9,99-03 222ND   STREET,,11429,1,0,1,4308,2392,1975,1,A9,445000,2008-08-01
Queens,RICHMOND HILL,01  ONE FAMILY HOMES,1,9503,29,,A1,102-14 VAN WYCK EXPRESSWAY,,11419,1,0,1,2160,1280,1925,1,A1,429000,2008-12-10
Queens,ROSEDALE,02  TWO FAMILY HOMES,1,13539,47,,B3,240-05 147TH   AVENUE,,11422,2,0,2,4750,2304,1940,1,B3,0,2008-05-19
Queens,SOUTH OZONE PARK,01  ONE FAMILY HOMES,1,11687,21,,A1,116-30 LINCOLN STREET,,11420,1,0,1,2470,1316,1930,1,A1,0,2008-06-02
Queens,SPRINGFIELD GARDENS,02  TWO FAMILY HOMES,1,12529,253,,B2,127-14 172ND STREET,,11434,2,0,2,1600,2800,2007,1,B2,624000,2008-11-04
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12626,19,,A1,117-26 201ST   PLACE,,11412,1,0,1,1870,1106,1925,1,A1,0,2008-05-07
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12626,19,,A1,117-26 201ST   PLACE,,11412,1,0,1,1870,1106,1925,1,A1,0,2008-05-07
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12626,19,,A1,117-26 201ST   PLACE,,11412,1,0,1,1870,1106,1925,1,A1,225000,2008-05-07
Queens,ST. ALBANS,01  ONE FAMILY HOMES,1,12626,19,,A1,117-26 201ST   PLACE,,11412,1,0,1,1870,1106,1925,1,A1,225000,2008-05-07
Queens,WOODSIDE,02  TWO FAMILY HOMES,1,1207,13,,B3,53-03 39TH   AVENUE,,11377,2,0,2,2500,1370,1925,1,B3,590000,2008-08-28
Queens,WOODSIDE,02  TWO FAMILY HOMES,1,1207,13,,B3,53-03 39TH   AVENUE,,11377,2,0,2,2500,1370,1925,1,B3,420000,2008-02-08
Queens,WOODSIDE,02  TWO FAMILY HOMES,1,1207,13,,B3,53-03 39TH   AVENUE,,11377,2,0,2,2500,1370,1925,1,B3,0,2008-02-08
Queens,WOODSIDE,03  THREE FAMILY HOMES,1,116,12,,C0,3817 52ND STREET,,11104,3,0,3,2000,2535,1940,1,C0,0,2008-10-29
Queens,WOODSIDE,03  THREE FAMILY HOMES,1,116,12,,C0,3817 52ND STREET,,11104,3,0,3,2000,2535,1940,1,C0,0,2008-10-29
Bronx,HUNTS POINT,02  TWO FAMILY HOMES,1,2762,277,,B1,814 FAILE STREET,,10474,2,0,2,1666,3334,2007,1,B1,585000,2008-08-22
Bronx,HUNTS POINT,02  TWO FAMILY HOMES,1,2762,278,,B1,816 FAILE STREET,,10474,2,0,2,1666,3334,2007,1,B1,585000,2008-10-21
Bronx,WILLIAMSBRIDGE,02  TWO FAMILY HOMES,1,4690,34,,B1,3802 BRONXWOOD AVE,,10469,2,0,2,1752,1800,1960,1,B1,0,2008-01-04
Bronx,WILLIAMSBRIDGE,02  TWO FAMILY HOMES,1,4690,34,,B1,3802 BRONXWOOD AVE,,10469,2,0,2,1752,1800,1960,1,B1,0,2008-01-04
Bronx,WILLIAMSBRIDGE,03  THREE FAMILY HOMES,1,4674,153,,C0,804 EAST 216 STREET,,10467,3,0,3,2243,3472,2006,1,C0,571000,2008-08-29
Bronx,WILLIAMSBRIDGE,03  THREE FAMILY HOMES,1,4677,127,,C0,823 EAST 218 STREET,,10467,3,0,3,2391,3765,2007,1,C0,710000,2008-10-23
Bronx,WILLIAMSBRIDGE,07  RENTALS - WALKUP APARTMENTS,2A,4828,40,,C2,634 EAST 227 STREET,,10466,5,0,5,3799,1620,1928,2,C2,615000,2008-02-20
Staten Island,BULLS HEAD,02  TWO FAMILY HOMES,1,1670,262,,B2,145 AMADOR STREET,,10303,2,0,2,4275,2688,1970,1,B2,0,2008-12-30
Staten Island,ROSEBANK,02  TWO FAMILY HOMES,1,2975,30,,B9,246 VIRGINIA AVENUE,,10305,2,0,2,3476,1848,1988,1,B9,505000,2008-02-29
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,25,1503,,R4,15 WILLIAM STREET,19D,10004,1,0,1,0,0,2005,2,R4,1023341,2009-02-20
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,31,1333,,R4,75 WALL STREET,38M,10005,1,0,1,0,0,1987,2,R4,1629200,2009-09-11
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2,1914,146,,C5,132 WEST 130 STREET,,10027,11,0,11,1749,2625,1910,2,C5,0,2009-03-02
Manhattan,HARLEM-CENTRAL,31  COMMERCIAL VACANT LAND,4,1916,137,,V1,104-106 WEST 132 STREET,,10027,0,0,0,1665,0,0,4,V1,0,2009-10-19
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1023-25 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,300000,2009-04-09
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1023-25 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,300000,2009-04-09
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1023-25 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,300000,2009-04-09
Brooklyn,BUSHWICK,03  THREE FAMILY HOMES,1,3428,23,,C0,128 SCHAEFER STREET,,11207,3,0,3,1800,2430,1925,1,C0,0,2009-12-21
Brooklyn,BUSHWICK,03  THREE FAMILY HOMES,1,3428,23,,C0,128 SCHAEFFER STREET,,11207,3,0,3,1800,2430,1925,1,C0,700000,2009-01-29
Brooklyn,CANARSIE,02  TWO FAMILY HOMES,1,8055,56,,B2,57 STILLWELL PLACE,,11236,2,0,2,6760,1802,1935,1,B2,260000,2009-10-05
Brooklyn,CANARSIE,02  TWO FAMILY HOMES,1,8055,56,,B2,57 STILLWELL PLACE,,11236,2,0,2,6760,1802,1935,1,B2,320000,2009-10-05
Brooklyn,EAST NEW YORK,02  TWO FAMILY HOMES,1,4168,2,,B9,353 CRESCENT STREET,,11208,2,0,2,2100,2370,1920,1,B9,0,2009-01-26
Brooklyn,EAST NEW YORK,02  TWO FAMILY HOMES,1,4168,2,,B9,353 CRESCENT STREET,,11208,2,0,2,2100,2370,1920,1,B9,0,2009-01-26
Brooklyn,OCEAN PARKWAY-SOUTH,01  ONE FAMILY HOMES,1,7090,65,,A5,1959 EAST 8TH   STREET,,11223,1,0,1,1800,1634,1905,1,A5,0,2009-09-24
Brooklyn,OCEAN PARKWAY-SOUTH,01  ONE FAMILY HOMES,1,7090,65,,A5,1959 EAST 8TH   STREET,,11223,1,0,1,1800,1634,1905,1,A5,0,2009-07-01
Queens,ASTORIA,02  TWO FAMILY HOMES,1,845,25,,B1,22-19 28TH   STREET,,11105,2,0,2,2000,1634,1925,1,B1,0,2009-04-19
Queens,CORONA,06  TAX CLASS 1 - OTHER,1,2005,12,,G0,108-30 49TH   AVENUE,,11368,0,0,0,2619,0,1901,1,G0,10000,2009-03-20
Queens,HOWARD BEACH,01  ONE FAMILY HOMES,1,13956,37,,A2,91-07 157TH   AVENUE,,11414,1,0,1,9000,1248,1950,1,A2,800000,2009-02-06
Queens,SO. JAMAICA-BAISLEY PARK,02  TWO FAMILY HOMES,1,12076,128,,B2,130-21 140TH STREET,,11436,2,0,2,5043,2638,1989,1,B2,520000,2009-09-15
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10193,22,,A1,110-34 166TH STREET,,11433,1,0,1,2800,1719,1935,1,A1,390000,2009-07-02
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10193,22,,A1,110-34 166TH STREET,,11433,1,0,1,2800,1719,1935,1,A1,145000,2009-01-13
Queens,SOUTH OZONE PARK,02  TWO FAMILY HOMES,1,11620,30,,B2,111-48 116TH STREET,,11420,2,0,2,3887,2316,1935,1,B2,657223,2009-12-04
Queens,SOUTH OZONE PARK,02  TWO FAMILY HOMES,1,11780,127,,B3,131-08 135TH   PLACE,,11420,2,0,2,2100,1260,1920,1,B3,224720,2009-12-24
Queens,WOODSIDE,03  THREE FAMILY HOMES,1,116,12,,C0,3817 52ND STREET,,11104,3,0,3,2000,2535,1940,1,C0,860000,2009-01-26
Queens,WOODSIDE,03  THREE FAMILY HOMES,1,116,12,,C0,3817 52ND STREET,,11104,3,0,3,2000,2535,1940,1,C0,860000,2009-01-26
Bronx,COUNTRY CLUB,01  ONE FAMILY HOMES,1,5316,35,,A5,1123 ELLSWORTH AVENUE,,10465,1,0,1,1710,1890,1960,1,A5,434600,2009-12-22
Bronx,COUNTRY CLUB,01  ONE FAMILY HOMES,1,5316,35,,A5,1123 ELLSWORTH AVENUE,,10465,1,0,1,1710,1890,1960,1,A5,434600,2009-12-22
Bronx,HIGHBRIDGE/MORRIS HEIGHTS,07  RENTALS - WALKUP APARTMENTS,2A,2877,451,,C2,1774 POPHAM AVENUE,,10453,6,0,6,4000,4805,1930,2,C2,0,2009-04-29
Staten Island,WOODROW,05  TAX CLASS 1 VACANT LAND,1B,7105,506,,V3,VETERANS ROAD WEST,,10309,0,0,0,215333,0,0,1,V3,0,2009-06-25
Queens,ASTORIA,02  TWO FAMILY HOMES,1,855,22,,B1,22-27 27TH   STREET,,11105,2,0,2,2000,1664,1920,1,B1,450000,2010-03-07
Queens,ASTORIA,02  TWO FAMILY HOMES,1,855,22,,B1,22-27 27TH   STREET,,11105,2,0,2,2000,1664,1920,1,B1,450000,2010-03-07
Queens,CORONA,02  TWO FAMILY HOMES,1,1725,36,,B1,110-09 34TH   AVENUE,,11368,2,0,2,4320,2200,1960,1,B1,0,2010-12-07
Queens,CORONA,03  THREE FAMILY HOMES,1,2008,1,,C0,108-16 52 AVENUE,,11368,3,0,3,2050,3144,1998,1,C0,900000,2010-02-04
Queens,EAST ELMHURST,02  TWO FAMILY HOMES,1,1410,54,,B1,3127 98TH STREET,,11369,2,0,2,2368,1600,1925,1,B1,235000,2010-01-15
Queens,FAR ROCKAWAY,01  ONE FAMILY HOMES,1,15614,75,,A5,332 B 13TH STREET,,11691,1,0,1,2600,896,1960,1,A5,240000,2010-05-05
Queens,JAMAICA,03  THREE FAMILY HOMES,1,9679,65,,C0,90-20 150TH   STREET,,11435,3,0,3,2560,3900,1940,1,C0,0,2010-12-02
Queens,LONG ISLAND CITY,27  FACTORIES,4,375,30,,F4,37-26 34TH STREET,,11101,0,2,2,4880,4880,1930,4,F4,1500000,2010-03-04
Queens,RICHMOND HILL,01  ONE FAMILY HOMES,1,9601,74,,A5,107-31 121ST   STREET,,11419,1,0,1,2000,1305,1920,1,A5,0,2010-08-12
Queens,RICHMOND HILL,01  ONE FAMILY HOMES,1,9608,56,,A1,107-43 128TH   STREET,,11419,1,0,1,2500,1327,1920,1,A1,0,2010-07-21
Queens,WOODHAVEN,02  TWO FAMILY HOMES,1,8953,46,,B3,77-11 ROCKAWAY BOULEVARD,,11421,2,0,2,1140,1800,1920,1,B3,0,2010-10-14
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,0,2010-11-16
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,0,2010-11-16
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,187000,2010-11-16
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,187000,2010-11-16
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,392323,2010-04-26
Bronx,MORRISANIA/LONGWOOD,02  TWO FAMILY HOMES,1,2971,4,,B1,1370 PROSPECT AVENUE,,10459,2,0,2,802,1198,1901,1,B1,392323,2010-04-26
Bronx,SOUNDVIEW,02  TWO FAMILY HOMES,1,3525,64,,B3,533 UNDERHILL AVENUE,,10473,2,0,2,2500,1776,1950,1,B3,350000,2010-12-07
Bronx,WILLIAMSBRIDGE,02  TWO FAMILY HOMES,1,4824,49,,B3,622 EAST 223 STREET,,10466,2,0,2,2340,1448,1925,1,B3,0,2010-07-28
Manhattan,FASHION,23  LOFT BUILDINGS,4,837,23,,L1,29 WEST 35TH   STREET,,10001,0,16,16,6419,71180,1911,4,L1,0,2011-04-13
Manhattan,MIDTOWN CBD,13  CONDOS - ELEVATOR APARTMENTS,2,1287,1040,,R4,641 5 AVENUE,26H,10022,1,0,1,0,0,0,2,R4,0,2011-08-24
Manhattan,TRIBECA,13  CONDOS - ELEVATOR APARTMENTS,2,16,1878,,R4,70 BATTERY PLACE,22G,10280,1,0,1,0,0,2006,2,R4,1369546,2011-07-29
Manhattan,UPPER WEST SIDE (59-79),13  CONDOS - ELEVATOR APARTMENTS,2,1171,2226,,R4,240 RIVERSIDE BOULEVARD,6 L,10069,1,0,1,0,0,0,2,R4,600000,2011-10-07
Brooklyn,FLATBUSH-NORTH,02  TWO FAMILY HOMES,1,1428,7,,B1,644 LEFFERTS AVENUE,,11203,2,0,2,2750,2480,1920,1,B1,0,2011-07-26
Queens,CORONA,03  THREE FAMILY HOMES,1,2004,28,,C0,108-54 48TH AVE,,11368,3,0,3,2058,3264,2008,1,C0,850000,2011-04-07
Queens,CORONA,06  TAX CLASS 1 - OTHER,1,2005,12,,G0,108-30 49TH   AVENUE,,11368,0,0,0,2619,0,1901,1,G0,200000,2011-02-25
Queens,SOUTH JAMAICA,01  ONE FAMILY HOMES,1,10135,51,,A1,156-17 108 AVENUE,,11433,1,0,1,2170,1720,1950,1,A1,0,2011-01-11
Bronx,PARKCHESTER,13  CONDOS - ELEVATOR APARTMENTS,2,3944,2759,,R4,2120 EAST TREMONT AVENUE,3H,10462,1,0,1,0,0,0,2,R4,135494,2011-08-09
Staten Island,ELTINGVILLE,02  TWO FAMILY HOMES,1,5599,97,,B2,337 POMPEY AVENUE,,10312,2,0,2,3560,2296,1977,1,B2,0,2011-02-24
Staten Island,MANOR HEIGHTS,01  ONE FAMILY HOMES,1,698,35,,A2,56 CROAK AVENUE,,10314,1,0,1,4180,2093,1965,1,A2,530000,2011-01-03
Staten Island,WEST NEW BRIGHTON,01  ONE FAMILY HOMES,1,139,12,,A1,482 HENDERSON AVENUE,,10310,1,0,1,6540,2950,1899,1,A1,0,2011-12-01
Manhattan,MANHATTAN VALLEY,13  CONDOS - ELEVATOR APARTMENTS,2,1837,1036,,R4,418 CENTRAL PARK WEST,48,10025,1,0,1,0,0,1902,2,R4,0,2012-09-05
Manhattan,TRIBECA,13  CONDOS - ELEVATOR APARTMENTS,2,16,1878,,R4,70 BATTERY PLACE,22G,10280,1,0,1,0,0,2006,2,R4,0,2012-08-27
Brooklyn,BEDFORD STUYVESANT,03  THREE FAMILY HOMES,1,1708,41,,C0,774 HERKIMER STREET,,11233,3,0,3,2021,4815,2004,1,C0,0,2012-03-29
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1025 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,0,2012-01-03
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1025 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,0,2012-01-03
Brooklyn,BEDFORD STUYVESANT,30  WAREHOUSES,4,2020,1,,E3,1025 ATLANTIC AVENUE,,11238,0,1,1,7286,5000,1930,4,E3,0,2012-01-03
Brooklyn,BROWNSVILLE,07  RENTALS - WALKUP APARTMENTS,2A,3612,44,,C3,516 BRISTOL STREET,,11212,4,0,4,2500,3000,1930,2,C3,0,2012-02-03
Brooklyn,CROWN HEIGHTS,03  THREE FAMILY HOMES,1,1387,47,,C0,570 RALPH AVENUE,,11233,3,0,3,2000,3180,1910,1,C0,519389,2012-04-11
Brooklyn,EAST NEW YORK,02  TWO FAMILY HOMES,1,4077,55,,B1,845 LIVONIA AVENUE,,11207,2,0,2,800,1320,1901,1,B1,165000,2012-10-17
Brooklyn,EAST NEW YORK,03  THREE FAMILY HOMES,1,4360,44,,C0,933 CLEVELAND STREET,,11208,3,0,3,6000,3265,2000,1,C0,0,2012-05-17
Queens,ARVERNE,01  ONE FAMILY HOMES,1,15838,12,,A6,336 BEACH 47 STREET,,11691,1,0,1,1902,720,1920,1,A6,0,2012-08-08
Queens,JACKSON HEIGHTS,02  TWO FAMILY HOMES,1,1097,34,,B9,85-10 ASTORIA BOULEVARD,,11369,2,0,2,2110,1500,1950,1,B9,325000,2012-05-14
Queens,ROSEDALE,02  TWO FAMILY HOMES,1,13539,47,,B3,240-05 147TH AVENUE,,11422,2,0,2,4750,2304,1940,1,B3,0,2012-05-14
Queens,SUNNYSIDE,02  TWO FAMILY HOMES,1,155,12,,B1,39-77 44TH STREET,,11104,2,0,2,3675,2460,1921,1,B1,850000,2012-10-25
Staten Island,NEW DORP,01  ONE FAMILY HOMES,1,4058,251,,A2,748 TYSENS LANE,,10306,1,0,1,3906,1873,1960,1,A2,0,2012-05-24
Staten Island,WOODROW,02  TWO FAMILY HOMES,1,6913,56,,B2,276 FOSTER ROAD,,10309,2,0,2,4000,2316,1974,1,B2,432000,2012-08-29
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,25,1503,,R4,15 WILLIAM STREET,19D,10004,1,0,1,0,0,2005,2,R4,80995,2013-10-23
Manhattan,FINANCIAL,13  CONDOS - ELEVATOR APARTMENTS,2,27,1044,,R4,55 WALL STREET,700,10005,1,0,1,0,0,0,2,R4,10,2013-10-01
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2,1917,27,,C5,107 WEST 132 STREET,,10027,11,0,11,1749,2625,1910,2,C5,0,2013-03-21
Manhattan,HARLEM-CENTRAL,07  RENTALS - WALKUP APARTMENTS,2B,1953,59,,C1,372 WEST 127TH STREET,20,10027,10,0,10,3014,9685,1901,2,C1,0,2013-11-14
Manhattan,MANHATTAN VALLEY,07  RENTALS - WALKUP APARTMENTS,2B,1847,59,,C7,2107 8TH AVENUE,,10026,9,1,10,2375,8605,1900,2,C7,4950714,2013-11-14
Manhattan,MIDTOWN CBD,46  CONDO STORE BUILDINGS,4,1290,1232,,RH,2 EAST 55TH STREET,1035,10022,0,0,1,0,0,1903,4,RK,0,2013-08-23
Manhattan,MIDTOWN CBD,46  CONDO STORE BUILDINGS,4,1290,1232,,RH,2 EAST 55TH STREET,1035,10022,0,0,1,0,0,1903,4,RK,0,2013-08-23
Manhattan,MIDTOWN CBD,46  CONDO STORE BUILDINGS,4,1290,1232,,RH,2 EAST 55TH STREET,1035,10022,0,0,1,0,0,1903,4,RK,0,2013-08-23
Manhattan,MIDTOWN WEST,13  CONDOS - ELEVATOR APARTMENTS,2,1011,4153,,R4,106 CENTRAL PARK SOUTH,7L,10019,1,0,1,0,0,0,2,R4,0,2013-02-28
Brooklyn,BEDFORD STUYVESANT,02  TWO FAMILY DWELLINGS,1,1792,11,,B3,774A LAFAYETTE AVENUE,,11221,2,0,2,1575,2127,1901,1,B3,0,2013-01-07
Brooklyn,EAST NEW YORK,02  TWO FAMILY DWELLINGS,1,4077,55,,B1,845 LIVONIA AVENUE,,11207,2,0,2,800,1320,1901,1,B1,370000,2013-07-22
Brooklyn,FLATBUSH-CENTRAL,31  COMMERCIAL VACANT LAND,4,5066,68,,V1,271 LENOX RD,,11226,0,0,0,10002,0,0,4,V1,1590000,2013-10-31
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Brooklyn,GOWANUS,02  TWO FAMILY DWELLINGS,1,430,47,,B9,475 UNION STREET,,11231,2,0,2,1219,1662,1899,1,B9,0,2013-07-19
Queens,CORONA,02  TWO FAMILY DWELLINGS,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2013-04-17
Queens,CORONA,02  TWO FAMILY DWELLINGS,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2013-04-17
Queens,CORONA,02  TWO FAMILY DWELLINGS,1,2007,1,,B3,108-14 51ST   AVENUE,,11368,2,0,2,5000,3444,1910,1,B3,10,2013-04-17
Queens,CORONA,03  THREE FAMILY DWELLINGS,1,2004,28,,C0,108-54 48TH   AVENUE,,11368,3,0,3,2058,3264,2008,1,C0,945000,2013-11-14
Queens,CORONA,03  THREE FAMILY DWELLINGS,1,2007,4,,C0,108-20 51ST   AVENUE,,11368,3,0,3,5000,3005,1901,1,C0,0,2013-05-09
Queens,CORONA,03  THREE FAMILY DWELLINGS,1,2007,4,,C0,108-20 51ST   AVENUE,,11368,3,0,3,5000,3005,1901,1,C0,0,2013-05-09
